Date,Total words,Count of денацификация,Count of демилитаризация,Count of бандеровец,Count of англосакс,Count of биолаборатории,Count of русофобия,Count of прокси,Count of соотечественник,Count of геноцид,Count of нацбаты,Count of укронацисты,Count of марионетка,Count of референдум,Count of освободители,Count of бандеризация,Count of дезинформация,Count of воссоединение,Count of империалистический,Count of деколонизация,Count of спецоперация,Count of сво,Count of война,Count of терроризм,Count of вторжение,Count of нападение,Count of защита,Count of эффективность,Count of частность,Count of запрещение,Count of размещение,Count of проявление
2021-08-28,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-29,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-08-30,7826,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,22,0,0,3,1,1,3,0,1,0
2021-08-31,3119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0
2021-09-01,8403,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,10,2,0,1,2,1,2,0,0,5
2021-09-02,18186,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,3,3,7,1,0,4
2021-09-03,4822,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,7,0,0,0,0,0
2021-09-04,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021-09-06,10420,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,1,0,0,0,0,13,0,0,0,4,2,0,0,0,0
2021-09-07,1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-08,1864,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,3,0,0,0
2021-09-09,11926,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,3,12,0,0,5,0,4,1,0,0
2021-09-10,1833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
2021-09-11,10566,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,1,4,1,1,0,1,2
2021-09-12,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-13,1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
2021-09-14,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021-09-15,3420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0
2021-09-16,10785,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,2,0,9,2,0,0
2021-09-17,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-20,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-09-21,6561,0,0,0,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,4,0,6,0,0,0
2021-09-22,1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0
2021-09-23,2390,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1
2021-09-24,3134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,2
2021-09-25,4139,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,5,1,0,0,1,1,1,1,1,0
2021-09-26,7734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,2,0,2,2,0,0,0
2021-09-27,1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-28,2508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,1,0,0,1
2021-09-29,2168,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0
2021-09-30,8239,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,1,6,0,4,0,0,4
2021-10-01,2802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,4,0,0,1
2021-10-02,1608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-03,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-04,2390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2021-10-05,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2021-10-06,3656,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,3,2,0,1,0
2021-10-07,8802,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,4,0,0,0,0,0,1,1,0,0,1,2,8,6,2,1
2021-10-08,9004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,2,1,1
2021-10-09,1555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
2021-10-10,1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
2021-10-11,2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,0,0,0,0
2021-10-12,3461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,4,0,4,0,0,0
2021-10-13,2303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,0
2021-10-14,10098,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,4,0,1,7,2,6,1,3,1
2021-10-15,5507,0,0,0,0,0,0,0,32,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,8,1,1,0,0,1
2021-10-16,375,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
2021-10-17,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2021-10-18,5410,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,1,0,2,0,0,0
2021-10-19,3235,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,0,0,0
2021-10-20,3377,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2021-10-21,10716,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9,2,0,0,4,0,4,3,0,1
2021-10-22,7077,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,3,5,0,0,0
2021-10-23,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-24,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-10-25,1732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,4
2021-10-26,3959,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,1
2021-10-27,3086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
2021-10-28,10259,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,2,0,8,2,1,0,2,1,11,0,2,5
2021-10-29,1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2021-10-30,1893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2
2021-10-31,1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-11-01,4730,0,0,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,0
2021-11-02,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1
2021-11-03,8576,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,6
2021-11-04,345,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
2021-11-05,1526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2021-11-06,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
2021-11-08,4263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,6,0,2,0,0,2
2021-11-09,5097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,0,0,0,1
2021-11-10,10707,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,2,0,3,4,1,0,5,2,5,1,2,1
2021-11-11,4244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,1,0,0,0
2021-11-12,1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,1
2021-11-13,5206,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,11,0,0,0,4,0,3,2,0,2
2021-11-15,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0
2021-11-16,4333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,4,0,0,0,4,3
2021-11-17,12901,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,4,4,7,0,2,0,1,3
2021-11-18,7319,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,1,4,0,0,0
2021-11-19,5848,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,1,0,0,2,5,1,0,1
2021-11-20,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-22,4261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,3,0,0,2
2021-11-23,3290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,1,1,0,0,0
2021-11-24,3320,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,4,0,0,1
2021-11-25,13137,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,2,0,0,1,0,0,5,0,3,7,10,2,4,0,0,2
2021-11-26,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0
2021-11-27,3864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
2021-11-28,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-11-29,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-11-30,3131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2021-12-01,15584,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,1,0,0,1,0,0,17,6,0,1,9,1,6,1,2,6
2021-12-02,6863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,4,2,0,3,1
2021-12-03,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,1,2,0,0,1
2021-12-04,1437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
2021-12-05,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-06,2593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
2021-12-07,2160,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
2021-12-08,4309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,4,2,0,1
2021-12-09,14270,0,1,0,0,0,0,0,11,0,0,0,0,2,0,0,3,0,0,0,0,0,12,1,5,1,10,3,4,0,1,0
2021-12-10,2079,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0
2021-12-11,267,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2021-12-13,3524,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
2021-12-14,4916,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,4,0,0,2,1,1,0,0,0
2021-12-15,8943,0,0,0,0,0,0,0,11,0,0,0,0,8,0,0,0,1,0,0,0,0,1,1,0,0,2,0,2,0,1,4
2021-12-16,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2021-12-17,4690,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,0,2,2
2021-12-18,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-12-19,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-20,7248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,0,0,3,0
2021-12-21,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1
2021-12-22,8947,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,3,4,1,2,4,2,4,0,2,1
2021-12-23,941,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-12-24,14393,0,0,1,0,0,0,0,7,1,0,0,0,0,0,0,1,0,0,0,0,0,26,1,1,0,4,2,4,0,3,3
2021-12-25,548,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2021-12-26,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-27,7676,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,6,0,0,0,0,1,1,0,0,0
2021-12-28,3029,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,1,0
2021-12-29,6390,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,1,2,1,4,0,1,0
2021-12-30,9846,0,0,0,0,0,1,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,4,2,0,0,4,0,3,0,3,3
2021-12-31,1274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0
2022-01-03,2397,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,6,0,3,0,0,0
2022-01-04,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-01-05,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-06,2575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2022-01-08,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-09,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-01-10,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-12,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-01-13,15176,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,14,3,0,2,8,1,5,2,4,0
2022-01-14,14080,0,0,0,2,0,0,0,22,0,0,0,0,1,0,0,0,1,0,0,0,0,13,1,1,2,7,1,2,1,3,0
2022-01-15,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-16,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-17,3825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,2,1,0,1,0,1,0
2022-01-18,5605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,2,0,3,0,6,1
2022-01-19,2480,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2022-01-20,11239,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,2,3,0,0,1,4,0,6,0
2022-01-21,12329,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,1,0,0,1,0,0,8,3,0,1,3,1,4,0,4,3
2022-01-22,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2022-01-24,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-25,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-26,7379,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,1,3,0,1,0
2022-01-27,7599,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,12,1,2,4,3,0,3,0,2,0
2022-01-28,11365,0,0,0,3,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,12,1,0,0,1,2,3,0,2,2
2022-01-29,1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,4,0,0,0,0,0,1,0
2022-01-30,1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-01-31,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
2022-02-01,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2022-02-02,1435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0
2022-02-03,2708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,2,1,0,0
2022-02-04,10144,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,19,0,2,2,1,5,3,0,1,2
2022-02-05,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2022-02-06,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-02-07,2755,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2022-02-08,4393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0
2022-02-09,16132,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,2,6,3,4,0,2,1
2022-02-10,10715,0,0,0,2,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,11,2,1,1,5,1,5,0,2,0
2022-02-11,7955,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,4,1,4,0,5,0,1,2
2022-02-12,1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2022-02-13,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-14,3624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,1,0,0,1
2022-02-15,4989,0,0,0,0,0,2,0,8,2,0,0,0,2,0,0,0,0,0,0,0,0,4,3,1,1,4,1,1,0,0,1
2022-02-16,21053,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,9,0,0,0,0,0,17,18,20,7,2,3,11,2,4,1
2022-02-17,8220,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3,2,3,0,1,1,1,0,3,1
2022-02-18,8254,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,1,0,0,1,0,4,1,13,2,2,2,3,0,2,1
2022-02-19,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2022-02-20,573,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-21,6497,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,2,1,1,0,2,0,2
2022-02-22,5131,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,2,2,0,1,6,0,0,0,0,1
2022-02-23,1838,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-02-24,6053,1,1,0,0,0,0,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,13,5,1,2,6,0,0,0,0,0
2022-02-25,13724,5,7,0,1,0,4,0,1,11,0,0,1,2,0,0,1,0,0,0,3,0,7,0,1,2,11,0,3,0,3,1
2022-02-26,1722,3,3,0,0,0,1,0,1,3,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,1,5,0,0,0,0,0
2022-02-27,122,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-28,2085,2,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,1,1,0,1,0,0,0
2022-03-01,5337,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,1,2,3,2,1
2022-03-02,6786,4,7,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,11,1,3,0,4,0,2,0,2,1
2022-03-03,25810,16,6,0,0,0,2,0,3,8,0,0,0,1,0,0,4,1,0,0,1,0,42,4,1,6,6,1,6,2,5,10
2022-03-04,3047,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,1,0,0,0,0
2022-03-05,5683,1,1,0,1,0,4,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,6,2,0,3,3,2,2,0,0,2
2022-03-06,402,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0
2022-03-07,1264,3,6,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,4,0,0,3,2,0,0,0,1,0
2022-03-08,2393,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,2,0,0
2022-03-09,11526,2,2,0,0,2,4,0,6,2,2,0,0,0,0,0,2,1,0,0,2,0,11,2,0,2,9,0,4,3,1,4
2022-03-10,8920,7,6,0,0,2,1,0,0,1,0,0,0,2,0,0,0,0,0,0,3,0,7,0,2,3,5,0,2,3,4,1
2022-03-11,5463,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,2,8,2,0,2,1,9,4,1,1
2022-03-12,1408,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0
2022-03-14,4507,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,5,1,4,0,0,1
2022-03-15,13270,2,3,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,3,2,0,2,7,5,2,2,0,0
2022-03-16,8377,2,3,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,2,0,0,1
2022-03-17,18796,7,6,1,0,2,4,0,22,5,1,0,0,4,0,0,2,7,0,0,8,0,9,1,2,1,10,1,10,7,1,4
